payment_id,user_id,amount,payment_date,plan_id,status
676,2951,17.99,2025-01-16,7,failed
677,854,12.99,2025-08-15,6,successful
678,1527,49.99,2023-06-05,4,successful
679,269,5.99,2024-02-19,5,successful
680,2249,29.99,2024-05-07,9,successful
681,2106,49.99,2023-07-03,4,successful
682,1216,29.99,2023-04-14,9,successful
683,1447,0.0,2025-01-25,11,failed
684,2581,19.99,2024-05-02,3,successful
685,885,17.99,2024-03-13,7,successful
686,2121,12.99,2023-05-08,6,successful
687,2716,6.99,2024-08-01,13,successful
688,2149,24.99,2022-01-10,8,failed
689,2495,5.99,2023-05-15,5,successful
690,2665,17.99,2025-06-03,7,successful
691,2691,59.99,2025-08-21,14,successful
692,999,59.99,2024-05-31,14,failed
693,2829,12.99,2025-01-01,6,successful
694,98,6.99,2023-09-18,13,successful
695,245,12.99,2022-03-07,6,successful
696,2180,5.99,2024-04-01,5,successful
697,34,9.99,2024-07-26,1,successful
698,706,199.99,2025-05-20,15,successful
699,2324,9.99,2024-08-15,1,successful
700,2008,199.99,2022-10-18,15,successful
701,2418,12.99,2023-07-07,6,successful
702,1415,0.0,2025-07-11,11,failed
703,20,49.99,2025-02-25,4,failed
704,260,17.99,2022-10-10,7,successful
705,1439,14.99,2023-12-27,2,successful
706,544,4.99,2025-07-26,12,successful
707,1407,9.99,2023-01-14,1,failed
708,386,5.99,2023-03-06,5,successful
709,266,19.99,2024-08-08,3,successful
710,2801,0.0,2023-04-22,11,successful
711,2014,39.99,2023-11-09,10,successful
712,2956,4.99,2022-07-25,12,successful
713,979,0.0,2023-12-24,11,successful
714,1126,59.99,2022-12-08,14,successful
715,757,199.99,2024-08-01,15,successful
716,611,29.99,2024-06-08,9,successful
717,1558,199.99,2023-01-11,15,successful
718,1409,14.99,2022-04-15,2,successful
719,2032,49.99,2024-12-18,4,successful
720,2929,0.0,2023-12-18,11,successful
721,1402,14.99,2023-06-16,2,successful
722,1767,9.99,2025-05-21,1,successful
723,2564,14.99,2025-04-12,2,successful
724,385,14.99,2024-09-03,2,successful
725,1247,12.99,2024-01-03,6,successful
726,2803,49.99,2024-07-18,4,successful
727,1712,19.99,2024-08-28,3,successful
728,441,17.99,2024-07-22,7,successful
729,1812,5.99,2024-02-29,5,successful
730,576,59.99,2022-06-27,14,successful
731,1949,12.99,2024-05-16,6,successful
732,684,6.99,2024-05-21,13,successful
733,416,19.99,2024-05-18,3,successful
734,1055,29.99,2022-08-31,9,successful
735,2683,24.99,2024-03-14,8,successful
736,2414,39.99,2022-05-02,10,successful
737,959,14.99,2025-05-20,2,successful
738,986,9.99,2023-04-27,1,failed
739,2449,12.99,2022-06-01,6,successful
740,2024,9.99,2023-09-29,1,successful
741,2918,12.99,2025-06-14,6,successful
742,2212,19.99,2022-09-14,3,failed
743,2884,4.99,2024-05-07,12,successful
744,2772,6.99,2022-07-24,13,failed
745,882,5.99,2023-04-15,5,successful
746,2176,199.99,2025-02-12,15,successful
747,158,5.99,2024-10-25,5,successful
748,371,0.0,2023-08-21,11,successful
749,235,19.99,2024-01-27,3,successful
750,993,17.99,2023-09-02,7,successful
751,2784,19.99,2025-02-06,3,successful
752,2959,49.99,2022-08-08,4,successful
753,543,24.99,2024-01-11,8,successful
754,1809,17.99,2024-08-13,7,successful
755,2498,14.99,2022-08-14,2,successful
756,1200,39.99,2022-02-19,10,successful
757,2576,5.99,2023-02-02,5,successful
758,2136,59.99,2023-02-20,14,successful
759,1019,17.99,2025-06-13,7,successful
760,347,199.99,2022-03-20,15,successful
761,643,0.0,2025-04-13,11,successful
762,487,0.0,2025-08-08,11,successful
763,65,17.99,2022-10-29,7,successful
764,470,0.0,2024-08-15,11,successful
765,1597,199.99,2023-11-27,15,successful
766,1852,49.99,2022-11-28,4,successful
767,1751,19.99,2025-06-12,3,successful
768,220,4.99,2024-10-28,12,successful
769,2534,19.99,2022-11-17,3,successful
770,2253,49.99,2024-03-24,4,successful
771,310,6.99,2023-10-22,13,successful
772,2783,24.99,2024-06-10,8,successful
773,467,6.99,2022-02-25,13,successful
774,2314,29.99,2024-07-13,9,successful
775,1811,0.0,2023-08-22,11,successful
776,2437,4.99,2025-06-21,12,successful
777,332,12.99,2023-02-07,6,successful
778,1123,12.99,2022-04-15,6,successful
779,728,9.99,2022-09-26,1,successful
780,1546,4.99,2024-12-02,12,successful
781,2025,29.99,2025-06-09,9,successful
782,873,4.99,2023-09-27,12,successful
783,227,19.99,2025-05-02,3,successful
784,1638,24.99,2024-03-23,8,successful
785,2657,6.99,2022-04-08,13,successful
786,2477,6.99,2023-02-26,13,successful
787,2806,4.99,2024-07-29,12,successful
788,1219,0.0,2022-05-21,11,successful
789,2964,19.99,2023-05-07,3,successful
790,2219,29.99,2022-07-17,9,successful
791,998,59.99,2025-01-30,14,successful
792,1829,19.99,2022-05-27,3,successful
793,1285,14.99,2023-05-15,2,successful
794,1538,9.99,2022-07-25,1,successful
795,655,19.99,2022-01-06,3,successful
796,2194,0.0,2025-01-25,11,successful
797,967,19.99,2022-03-06,3,successful
798,807,0.0,2022-06-07,11,successful
799,2753,17.99,2024-12-07,7,successful
800,2610,17.99,2023-04-01,7,successful
801,38,49.99,2025-01-05,4,successful
802,2735,0.0,2022-06-26,11,successful
803,2873,24.99,2023-05-18,8,successful
804,2459,9.99,2024-08-12,1,successful
805,2427,4.99,2023-09-20,12,successful
806,1755,24.99,2023-01-13,8,successful
807,95,12.99,2022-09-23,6,successful
808,2863,4.99,2022-07-24,12,successful
809,1942,199.99,2022-01-19,15,successful
810,1777,49.99,2023-07-05,4,successful
811,113,6.99,2025-09-01,13,successful
812,2485,12.99,2022-08-02,6,successful
813,1880,9.99,2024-12-19,1,successful
814,452,199.99,2025-04-11,15,successful
815,2549,5.99,2025-08-09,5,successful
816,1064,199.99,2024-01-15,15,successful
817,1936,19.99,2025-06-17,3,successful
818,1387,17.99,2022-08-24,7,successful
819,1858,17.99,2024-10-17,7,successful
820,1799,24.99,2022-08-27,8,successful
821,2768,29.99,2024-10-21,9,successful
822,580,59.99,2024-05-21,14,successful
823,1452,17.99,2022-08-07,7,successful
824,1646,6.99,2024-02-21,13,failed
825,1805,29.99,2023-03-25,9,failed
826,1525,12.99,2024-10-09,6,successful
827,404,49.99,2025-01-20,4,successful
828,2150,24.99,2023-08-10,8,successful
829,191,19.99,2022-10-14,3,successful
830,2685,199.99,2023-08-15,15,successful
831,282,5.99,2023-09-01,5,successful
832,1562,19.99,2024-10-09,3,successful
833,2980,49.99,2022-01-02,4,successful
834,2786,14.99,2022-05-27,2,successful
835,1705,6.99,2022-07-18,13,successful
836,714,0.0,2022-07-29,11,successful
837,1211,29.99,2023-04-10,9,successful
838,1626,29.99,2024-05-13,9,successful
839,1703,5.99,2024-09-08,5,successful
840,1026,17.99,2023-10-04,7,successful
841,2316,17.99,2025-04-29,7,successful
842,1979,199.99,2022-02-14,15,successful
843,2258,29.99,2023-04-19,9,successful
844,1140,29.99,2023-03-27,9,successful
845,2472,199.99,2025-08-05,15,successful
846,2986,49.99,2022-06-11,4,successful
847,2362,19.99,2022-10-24,3,successful
848,2896,39.99,2022-08-21,10,successful
849,687,24.99,2022-04-29,8,successful
850,2451,49.99,2023-07-28,4,successful
851,1083,9.99,2024-02-12,1,successful
852,2809,19.99,2025-03-31,3,successful
853,2226,24.99,2022-12-15,8,successful
854,643,5.99,2024-09-09,5,successful
855,789,9.99,2022-06-29,1,successful
856,1829,4.99,2025-04-09,12,successful
857,1641,0.0,2022-04-20,11,successful
858,1968,12.99,2024-07-06,6,successful
859,2987,6.99,2024-12-02,13,successful
860,2362,24.99,2023-08-07,8,successful
861,1839,39.99,2025-05-14,10,successful
862,661,199.99,2022-10-04,15,successful
863,509,14.99,2023-07-26,2,successful
864,1677,6.99,2023-11-19,13,failed
865,1458,29.99,2022-07-14,9,successful
866,2190,0.0,2022-07-28,11,failed
867,39,17.99,2022-06-07,7,successful
868,2589,6.99,2023-10-04,13,successful
869,997,14.99,2024-04-15,2,successful
870,386,19.99,2025-05-06,3,successful
871,1502,59.99,2023-12-23,14,successful
872,730,4.99,2024-04-28,12,successful
873,2445,5.99,2025-05-31,5,successful
874,1999,199.99,2025-02-22,15,successful
875,364,39.99,2023-03-09,10,successful
876,2826,4.99,2025-04-23,12,successful
877,2398,9.99,2024-03-13,1,successful
878,683,4.99,2022-04-07,12,successful
879,849,0.0,2022-01-27,11,successful
880,1745,24.99,2023-12-14,8,successful
881,2799,4.99,2022-12-18,12,successful
882,909,6.99,2023-02-03,13,successful
883,494,6.99,2023-05-11,13,successful
884,2515,59.99,2024-12-15,14,successful
885,2370,9.99,2022-04-03,1,successful
886,2467,59.99,2022-04-26,14,successful
887,2755,19.99,2025-05-16,3,successful
888,1212,12.99,2024-11-22,6,successful
889,2063,49.99,2023-12-01,4,successful
890,961,0.0,2025-05-09,11,failed
891,2246,6.99,2022-09-11,13,successful
892,1141,4.99,2023-03-23,12,successful
893,632,19.99,2023-10-22,3,successful
894,1401,14.99,2024-06-15,2,successful
895,286,59.99,2025-05-14,14,successful
896,755,12.99,2025-02-16,6,successful
897,274,0.0,2023-06-05,11,successful
898,1725,199.99,2023-01-03,15,failed
899,436,59.99,2023-01-09,14,successful
900,1663,6.99,2022-03-18,13,successful
901,2221,17.99,2023-04-23,7,successful
902,1070,12.99,2023-06-13,6,successful
903,852,4.99,2025-02-10,12,successful
904,958,14.99,2023-10-05,2,successful
905,216,39.99,2023-05-12,10,successful
906,1927,39.99,2024-03-30,10,successful
907,1384,6.99,2025-06-27,13,successful
908,2405,17.99,2023-09-19,7,successful
909,2373,29.99,2024-08-09,9,successful
910,1137,199.99,2022-03-07,15,successful
911,2504,39.99,2022-12-27,10,successful
912,1888,24.99,2025-07-26,8,successful
913,771,12.99,2025-08-25,6,failed
914,381,17.99,2024-03-31,7,successful
915,273,199.99,2023-02-27,15,successful
916,2547,24.99,2023-01-29,8,failed
917,1855,9.99,2024-09-06,1,successful
918,496,24.99,2023-04-09,8,successful
919,46,4.99,2023-01-05,12,successful
920,2665,19.99,2025-08-16,3,successful
921,1108,14.99,2025-06-17,2,successful
922,2957,49.99,2022-05-06,4,successful
923,1007,19.99,2023-04-26,3,successful
924,1264,199.99,2022-01-30,15,successful
925,2230,14.99,2025-08-21,2,successful
926,1189,5.99,2022-12-11,5,successful
927,2265,59.99,2023-07-09,14,successful
928,2737,9.99,2022-11-19,1,successful
929,1003,6.99,2024-01-24,13,successful
930,2462,5.99,2024-06-18,5,successful
931,2874,199.99,2022-07-06,15,successful
932,2109,17.99,2022-05-14,7,failed
933,1707,5.99,2022-01-17,5,successful
934,2360,5.99,2022-07-31,5,successful
935,1440,49.99,2025-06-25,4,successful
936,2895,14.99,2023-01-30,2,successful
937,1311,5.99,2025-07-27,5,successful
938,1331,14.99,2025-07-21,2,successful
939,2084,199.99,2023-01-02,15,successful
940,312,0.0,2022-05-25,11,successful
941,818,12.99,2024-02-25,6,successful
942,1095,19.99,2025-03-29,3,successful
943,719,9.99,2025-07-22,1,failed
944,991,24.99,2024-02-22,8,successful
945,1773,39.99,2024-05-17,10,successful
946,688,39.99,2023-12-12,10,successful
947,2201,17.99,2022-07-11,7,successful
948,381,59.99,2022-05-14,14,successful
949,2220,6.99,2023-01-28,13,successful
950,67,59.99,2025-06-26,14,successful
951,1252,19.99,2023-07-29,3,successful
952,610,5.99,2022-01-05,5,successful
953,2759,19.99,2024-11-15,3,successful
954,1107,17.99,2023-01-27,7,successful
955,1229,0.0,2024-11-25,11,successful
956,943,49.99,2023-06-12,4,successful
957,1520,14.99,2024-12-14,2,successful
958,2508,5.99,2022-03-18,5,successful
959,1483,6.99,2023-08-13,13,successful
960,1021,4.99,2025-02-25,12,successful
961,2541,19.99,2025-02-09,3,successful
962,86,24.99,2023-07-05,8,successful
963,89,39.99,2023-12-13,10,successful
964,2292,0.0,2024-12-07,11,successful
965,1529,39.99,2023-07-12,10,successful
966,1965,59.99,2025-07-17,14,successful
967,1019,39.99,2024-05-24,10,successful
968,2479,59.99,2024-05-14,14,successful
969,859,12.99,2025-05-15,6,successful
970,1927,17.99,2023-11-04,7,successful
971,1876,14.99,2025-01-30,2,successful
972,19,9.99,2025-04-27,1,successful
973,1394,5.99,2022-10-07,5,successful
974,1866,49.99,2023-07-17,4,failed
975,2989,39.99,2025-08-14,10,successful
976,1546,29.99,2024-06-07,9,successful
977,2413,29.99,2025-06-05,9,successful
978,1872,9.99,2024-04-16,1,successful
979,1875,4.99,2025-08-08,12,successful
980,1775,39.99,2022-04-16,10,successful
981,1069,39.99,2024-06-20,10,failed
982,331,9.99,2023-03-17,1,successful
983,1068,6.99,2024-07-06,13,successful
984,1607,24.99,2024-01-05,8,successful
985,2982,12.99,2022-01-01,6,successful
986,314,29.99,2024-10-31,9,successful
987,82,0.0,2022-07-16,11,successful
988,2713,5.99,2023-06-19,5,successful
989,2963,0.0,2023-01-06,11,successful
990,2844,49.99,2024-01-24,4,successful
991,2621,17.99,2025-03-24,7,successful
992,77,199.99,2023-07-24,15,successful
993,69,0.0,2023-11-18,11,successful
994,1674,59.99,2025-03-26,14,successful
995,940,24.99,2023-12-04,8,successful
996,556,59.99,2023-06-26,14,failed
997,2298,17.99,2022-05-28,7,successful
998,2880,29.99,2025-04-18,9,successful
999,1357,6.99,2024-07-01,13,successful
1000,137,59.99,2022-09-24,14,successful
1001,2796,59.99,2023-05-08,14,successful
1002,2891,24.99,2024-05-26,8,successful
1003,1542,59.99,2023-09-09,14,successful
1004,293,0.0,2024-04-22,11,successful
1005,1022,29.99,2025-08-17,9,successful
1006,1002,6.99,2024-04-13,13,successful
1007,213,0.0,2024-02-29,11,successful
1008,2098,12.99,2023-03-29,6,successful
1009,347,9.99,2022-06-12,1,successful
1010,579,24.99,2025-01-29,8,successful
1011,2463,12.99,2022-06-22,6,failed
1012,2501,0.0,2023-03-03,11,successful
1013,1205,0.0,2024-10-28,11,successful
1014,604,199.99,2024-09-29,15,successful
1015,2148,17.99,2024-08-30,7,successful
1016,886,17.99,2023-11-02,7,successful
1017,212,49.99,2024-05-15,4,successful
1018,1246,0.0,2023-07-31,11,successful
1019,2438,5.99,2024-04-05,5,successful
1020,2449,17.99,2023-05-16,7,successful
1021,2201,14.99,2022-11-05,2,successful
1022,1519,24.99,2024-05-13,8,successful
1023,2925,59.99,2022-04-08,14,successful
1024,901,59.99,2022-09-12,14,successful
1025,1235,5.99,2024-01-02,5,successful
1026,1754,19.99,2024-04-26,3,successful
1027,1590,49.99,2024-03-14,4,successful
1028,1283,4.99,2022-03-26,12,successful
1029,2271,199.99,2025-05-24,15,successful
1030,2032,5.99,2024-10-12,5,failed
1031,1534,39.99,2023-07-13,10,successful
1032,2663,49.99,2023-08-08,4,successful
1033,2920,12.99,2022-10-11,6,successful
1034,780,24.99,2024-07-30,8,successful
1035,113,6.99,2023-05-07,13,successful
1036,1908,17.99,2025-02-15,7,successful
1037,103,5.99,2022-11-04,5,successful
1038,1967,17.99,2024-08-14,7,successful
1039,1263,39.99,2024-06-30,10,successful
1040,1221,14.99,2022-06-05,2,successful
1041,1930,6.99,2023-03-02,13,successful
1042,852,9.99,2025-06-27,1,successful
1043,133,0.0,2022-04-06,11,successful
1044,1138,4.99,2022-03-10,12,successful
1045,1527,17.99,2024-01-02,7,successful
1046,615,49.99,2023-08-18,4,successful
1047,1407,49.99,2024-12-11,4,failed
1048,1367,0.0,2024-05-15,11,successful
1049,1401,19.99,2023-02-15,3,successful
1050,534,17.99,2024-05-30,7,failed
1051,2586,0.0,2022-01-28,11,successful
1052,151,5.99,2024-08-13,5,successful
1053,2338,4.99,2022-06-11,12,successful
1054,1006,59.99,2023-09-23,14,successful
1055,2727,12.99,2024-05-13,6,successful
1056,2458,4.99,2025-05-09,12,successful
1057,2424,4.99,2024-03-28,12,successful
1058,330,14.99,2025-01-26,2,successful
1059,1304,29.99,2023-03-17,9,successful
1060,1835,6.99,2023-07-21,13,successful
1061,314,5.99,2023-09-20,5,successful
1062,1742,199.99,2022-07-10,15,successful
1063,2654,17.99,2024-11-12,7,successful
1064,1,5.99,2024-08-03,5,successful
1065,1686,17.99,2025-08-26,7,successful
1066,1571,29.99,2022-10-29,9,successful
1067,65,4.99,2024-02-03,12,successful
1068,1511,17.99,2023-12-04,7,failed
1069,2401,12.99,2022-02-04,6,successful
1070,2535,14.99,2023-07-20,2,successful
1071,2873,49.99,2023-04-20,4,successful
1072,740,39.99,2023-01-16,10,successful
1073,1171,59.99,2022-02-05,14,successful
1074,1971,0.0,2023-05-11,11,successful
1075,1730,19.99,2022-11-15,3,successful
1076,225,12.99,2022-05-18,6,successful
1077,362,29.99,2024-03-06,9,successful
1078,1263,24.99,2023-09-22,8,successful
1079,998,49.99,2025-02-04,4,successful
1080,370,5.99,2024-07-18,5,successful
1081,2050,12.99,2022-12-10,6,successful
1082,1226,59.99,2023-09-12,14,successful
1083,11,49.99,2023-11-02,4,successful
1084,1156,14.99,2022-02-04,2,failed
1085,2754,19.99,2023-04-08,3,successful
1086,1970,0.0,2023-04-08,11,successful
1087,337,29.99,2024-04-12,9,successful
1088,2036,24.99,2023-09-12,8,successful
1089,370,49.99,2024-01-21,4,successful
1090,2762,49.99,2022-01-18,4,successful
1091,2106,12.99,2023-02-05,6,successful
1092,1714,6.99,2023-10-14,13,successful
1093,322,12.99,2023-03-07,6,failed
1094,2160,6.99,2025-01-06,13,successful
1095,688,4.99,2022-09-01,12,successful
1096,2468,12.99,2023-12-05,6,successful
1097,2540,9.99,2025-03-28,1,successful
1098,2892,199.99,2022-06-05,15,failed
1099,2270,17.99,2023-11-08,7,successful
1100,2126,59.99,2022-08-15,14,successful
1101,1414,6.99,2025-06-25,13,successful
1102,2204,49.99,2022-07-18,4,successful
1103,1275,29.99,2025-03-17,9,successful
1104,2935,6.99,2022-03-26,13,successful
1105,804,29.99,2022-05-14,9,successful
1106,1578,49.99,2023-06-15,4,successful
1107,2486,59.99,2022-12-21,14,successful
1108,644,14.99,2025-05-30,2,successful
1109,2353,24.99,2023-05-11,8,failed
1110,214,59.99,2025-04-18,14,successful
1111,417,19.99,2022-05-10,3,successful
1112,634,24.99,2023-01-31,8,successful
1113,357,5.99,2024-04-02,5,successful
1114,1022,14.99,2023-11-12,2,successful
1115,1460,12.99,2023-02-05,6,successful
1116,258,12.99,2023-04-03,6,successful
1117,242,6.99,2023-09-22,13,successful
1118,1843,24.99,2024-12-27,8,successful
1119,2918,14.99,2022-04-08,2,successful
1120,1669,12.99,2025-06-11,6,successful
1121,2719,6.99,2023-10-03,13,successful
1122,1667,4.99,2024-06-04,12,successful
1123,1252,12.99,2023-09-14,6,successful
1124,2288,4.99,2023-01-12,12,successful
1125,403,19.99,2024-04-12,3,failed
1126,2450,5.99,2023-11-30,5,successful
1127,1708,5.99,2022-06-18,5,failed
1128,422,9.99,2024-05-08,1,failed
1129,2846,4.99,2024-02-23,12,failed
1130,1559,4.99,2025-06-15,12,successful
1131,242,199.99,2024-12-14,15,successful
1132,656,0.0,2023-05-28,11,successful
1133,506,17.99,2025-01-01,7,successful
1134,2063,199.99,2022-09-15,15,successful
1135,343,0.0,2024-10-19,11,successful
1136,2614,17.99,2022-12-16,7,successful
1137,1561,59.99,2025-06-20,14,successful
1138,1563,19.99,2022-03-04,3,successful
1139,2587,5.99,2024-10-13,5,successful
1140,2902,14.99,2022-01-08,2,successful
1141,2330,49.99,2022-10-12,4,successful
1142,2598,0.0,2025-07-21,11,successful
1143,531,6.99,2022-09-29,13,successful
1144,1868,9.99,2023-02-17,1,successful
1145,125,9.99,2025-08-14,1,successful
1146,1095,29.99,2023-11-27,9,successful
1147,528,5.99,2023-01-27,5,successful
1148,501,19.99,2025-06-03,3,successful
1149,1210,12.99,2023-01-17,6,failed
1150,184,12.99,2024-11-14,6,successful
1151,2632,9.99,2022-10-29,1,failed
1152,2114,17.99,2022-02-02,7,successful
1153,180,5.99,2025-02-05,5,successful
1154,746,5.99,2022-01-27,5,successful
1155,1469,59.99,2023-09-08,14,successful
1156,1080,24.99,2024-03-28,8,successful
1157,2487,12.99,2022-03-27,6,successful
1158,96,5.99,2022-06-20,5,successful
1159,2985,39.99,2024-10-31,10,successful
1160,1607,4.99,2023-06-16,12,successful
1161,385,199.99,2024-03-07,15,successful
1162,1452,17.99,2022-10-03,7,successful
1163,2290,24.99,2024-12-23,8,successful
1164,2091,24.99,2024-02-20,8,successful
1165,2856,199.99,2025-06-10,15,successful
1166,974,14.99,2023-02-26,2,successful
1167,215,17.99,2025-08-18,7,successful
1168,566,59.99,2025-04-26,14,successful
1169,362,14.99,2023-02-01,2,successful
1170,38,199.99,2023-07-27,15,successful
1171,2414,5.99,2024-07-04,5,failed
1172,327,6.99,2025-03-28,13,successful
1173,878,29.99,2022-02-04,9,successful
